time_1,time_2,claro_uem,nublado_uem,int_uem,claro_dindiza,nublado_dindiza,int_dindiza,claro_massangena,nublado_massangena,int_massangena,claro_pomene,nublado_pomene,int_pomene,claro_maravia,nublado_maravia,int_maravia,claro_nhangau,nublado_nhangau,int_nhangau,claro_nhapassa_1,nublado_nhapassa_1,int_nhapassa_1,claro_lugela_1,nublado_lugela_1,int_lugela_1,claro_chomba,nublado_chomba,int_chomba,claro_nanhupo_1,nublado-nanhupo_1,int_nanhupo_1,claro_massangulo_1,nublado_massangulo_1,int_massangulo_1
13:01:00,,,,1.114590827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:02:00,,,,1.116339026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:03:00,,,,1.116706629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:04:00,,,,1.115688084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:05:00,,,,1.116098295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:06:00,,,,1.110875654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:07:00,,,,1.11415165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:08:00,,,,1.114622347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:09:00,,,,1.113695423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:00,,,,1.112785898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00,,,,1.111893767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:12:00,,,,1.112446395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:13:00,,,,1.108730667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:14:00,,,,1.110754281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:15:00,,,,1.111369568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:16:00,,,,1.112007656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:17:00,,,,1.111228065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:18:00,,,,1.111909353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:19:00,,,,1.109720383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:20:00,,,,1.110443465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:00,,,,1.106831039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:00,,,,1.109046881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:23:00,,,,1.109834365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:24:00,,,,1.110644374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:25:00,,,,1.107085927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:26:00,,,,1.109402269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:27:00,,,,1.110277768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:28:00,,,,1.109704365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:29:00,,,,1.107671218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30:00,,,,1.110090353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:31:00,,,,1.108090299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:32:00,,,,1.107588432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:33:00,,,,1.108594487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:34:00,,,,1.106638696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:35:00,,,,1.107687745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:36:00,,,,1.110262327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:37:00,,,,1.108357595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:38:00,,,,1.104956686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:39:00,,,,1.107603894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:40:00,,,,1.105739915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:41:00,,,,1.108442254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:42:00,,,,1.108133701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:43:00,,,,1.109369812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:44:00,,,,1.112162055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:45:00,,,,1.107320178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:46:00,,,,1.107086627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:47:00,,,,1.11149666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:48:00,,,,1.109767322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:49:00,,,,1.106499305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:50:00,,,,1.104787767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:51:00,,,,1.107761136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:52:00,,,,1.107646056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:53:00,,,,1.104417328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:54:00,,,,1.107474225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:55:00,,,,1.104267051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:00,,,,1.105800776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:57:00,,,,1.107363225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:58:00,,,,1.10577697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:59:00,,,,1.105794743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00:00,,,,1.110626668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:01:00,,,,1.109095894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:02:00,,,,1.107575901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:03:00,,,,1.106066627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:04:00,,,,1.109419701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:05:00,,,,1.109568647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:06:00,,,,1.10973843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:07:00,,,,1.111561258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:08:00,,,,1.115052633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:09:00,,,,1.110373035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:10:00,,,,1.112274553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:11:00,,,,1.109248772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:12:00,,,,1.112857009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:13:00,,,,1.111516715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:14:00,,,,1.111856766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:15:00,,,,1.112218591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:16:00,,,,1.115963846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:17:00,,,,1.119754133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:18:00,,,,1.118513551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:19:00,,,,1.118982028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:20:00,,,,1.116065639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:21:00,,,,1.119987941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:22:00,,,,1.122241645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:23:00,,,,1.126253082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:24:00,,,,1.125128085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:25:00,,,,1.12748362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:26:00,,,,1.129876119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:27:00,,,,1.130558405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:28:00,,,,1.127757643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:29:00,,,,1.131997324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30:00,,,,1.130987252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:31:00,,,,1.135310617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:32:00,,,,1.134344491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:33:00,,,,1.135177999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:34:00,,,,1.137832138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:35:00,,,,1.136923209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:36:00,,,,1.13602661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:37:00,,,,1.138774421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:38:00,,,,1.141563961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:39:00,,,,1.144395623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:40:00,,,,1.145431281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:41:00,,,,1.144648723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:42:00,,,,1.143878935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:43:00,,,,1.143121912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:44:00,,,,1.138638372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:00,,,,1.139768494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46:00,,,,1.14092742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:47:00,,,,1.142115597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:48:00,,,,1.14143071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:49:00,,,,1.144580236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:50:00,,,,1.143938311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:51:00,,,,1.143309333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:52:00,,,,1.144630176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:53:00,,,,1.145981869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:54:00,,,,1.14736491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:55:00,,,,1.146815683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:56:00,,,,1.14036111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:57:00,,,,1.145757718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:58:00,,,,1.145249015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:59:00,,,,1.146755127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00:00,,,,1.144272263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:01:00,,,,1.141783449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:02:00,,,,1.139288167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:03:00,,,,1.138827214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:04:00,,,,1.140430888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:05:00,,,,1.140007092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:06:00,,,,1.141668808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:07:00,,,,1.143365548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:08:00,,,,1.140910565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:09:00,,,,1.140552108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:10:00,,,,1.144438349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:11:00,,,,1.146256742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:12:00,,,,1.148111905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:13:00,,,,1.145705358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:14:00,,,,1.147612683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:15:00,,,,1.14738497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:16:00,,,,1.149356953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:17:00,,,,1.149170946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:18:00,,,,1.148999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:19:00,,,,1.153287583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:20:00,,,,1.150936946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:21:00,,,,1.155318945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:22:00,,,,1.157507947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:23:00,,,,1.157465061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:24:00,,,,1.159725722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:25:00,,,,1.162029527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:26:00,,,,1.164377309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:27:00,,,,1.164440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:28:00,,,,1.166864482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:29:00,,,,1.169334075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30:00,,,,1.164733738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:31:00,,,,1.174413558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:32:00,,,,1.177024951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:33:00,,,,1.179685205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:34:00,,,,1.179962265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:35:00,,,,1.182707088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:36:00,,,,1.18303821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:37:00,,,,1.185869644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:38:00,,,,1.188753842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:39:00,,,,1.189177083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:40:00,,,,1.192152163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:41:00,,,,1.195182133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:42:00,,,,1.195702322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:43:00,,,,1.196244148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:44:00,,,,1.202010789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:45:00,,,,1.205252618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:46:00,,,,1.205915615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:47:00,,,,1.206601882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:48:00,,,,1.207311231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:49:00,,,,1.210740538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:50:00,,,,1.214233523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:51:00,,,,1.220527518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:52:00,,,,1.221414323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:53:00,,,,1.225104831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:54:00,,,,1.223265461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:55:00,,,,1.224230333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:56:00,,,,1.228064662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:57:00,,,,1.23483522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:58:00,,,,1.235948706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:59:00,,,,1.234180054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00:00,,,,1.238262011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:01:00,,,,1.236503976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:02:00,,,,1.237709539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:03:00,,,,1.238944616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:04:00,,,,1.240209549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:05:00,,,,1.241504915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:06:00,,,,1.233578529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:07:00,,,,1.241076603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:08:00,,,,1.242437508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:09:00,,,,1.246994708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:10:00,,,,1.245253442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:00,,,,1.249930371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:12:00,,,,1.248196568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:13:00,,,,1.252997354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:14:00,,,,1.251270939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:15:00,,,,1.252858026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:16:00,,,,1.247734401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:17:00,,,,1.252729955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:18:00,,,,1.261260894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:19:00,,,,1.263019209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:20:00,,,,1.26481376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:21:00,,,,1.263106974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:22:00,,,,1.264940212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:23:00,,,,1.266810371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:24:00,,,,1.268717906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:25:00,,,,1.270663279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:26:00,,,,1.276368339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:27:00,,,,1.274669416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:28:00,,,,1.276731129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:29:00,,,,1.282673115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30:00,,,,1.277092605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:31:00,,,,1.287080869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:32:00,,,,1.285380234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:33:00,,,,1.287645831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:34:00,,,,1.289953026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:35:00,,,,1.29230353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:36:00,,,,1.294696929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:37:00,,,,1.29293597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:38:00,,,,1.295368326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:39:00,,,,1.297843621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:40:00,,,,1.296014335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:41:00,,,,1.298525741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42:00,,,,1.292169556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:43:00,,,,1.294658291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:44:00,,,,1.292621442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:45:00,,,,1.295135948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:46:00,,,,1.293007133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:47:00,,,,1.30028931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:48:00,,,,1.302927855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:49:00,,,,1.305607972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:50:00,,,,1.298455457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:51:00,,,,1.306089311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:00,,,,1.308825925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:53:00,,,,1.316746009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:54:00,,,,1.314419206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:55:00,,,,1.327855881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:56:00,,,,1.325537996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:57:00,,,,1.328551574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:58:00,,,,1.32608099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:59:00,,,,1.329093645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00:00,,,,1.33783705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:01:00,,,,1.341012309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:02:00,,,,1.350096934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:03:00,,,,1.347479769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:04:00,,,,1.350769472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:05:00,,,,1.360251408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:06:00,,,,1.363713986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:07:00,,,,1.367213605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:08:00,,,,1.383680695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:09:00,,,,1.380894443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:10:00,,,,1.38460915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:11:00,,,,1.401969922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:12:00,,,,1.412918355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:13:00,,,,1.431202059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:14:00,,,,1.435680938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:15:00,,,,1.440204811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:16:00,,,,1.444771965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:17:00,,,,1.456966901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:18:00,,,,1.461756664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:19:00,,,,1.458700597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:20:00,,,,1.439286601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:21:00,,,,1.394325677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:22:00,,,,1.238573879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:23:00,,,,1.050598229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:24:00,,,,1.00283576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:25:00,,,,1.33584404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:26:00,,,,1.455633356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:27:00,,,,1.52468774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:28:00,,,,1.539564425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:29:00,,,,1.535428926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30:00,,,,1.540781576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:31:00,,,,1.535937123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:32:00,,,,1.551398554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:33:00,,,,1.556638475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:34:00,,,,1.539971218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:35:00,,,,1.499756887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:36:00,,,,1.101483796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:37:00,,,,1.494422854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:38:00,,,,1.58153874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:39:00,,,,1.598517545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:40:00,,,,1.615975707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:41:00,,,,1.633931301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:42:00,,,,1.638965476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:43:00,,,,1.61614579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:44:00,,,,1.477803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:45:00,,,,1.155335369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:46:00,,,,0.873416984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:47:00,,,,0.713649599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:48:00,,,,0.607675756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:49:00,,,,0.610218816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:50:00,,,,0.646703114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:51:00,,,,0.773146225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:52:00,,,,1.071044608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:53:00,,,,1.426213467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:54:00,,,,1.611179359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:55:00,,,,1.547187587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56:00,,,,1.082298836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:57:00,,,,1.035611048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:58:00,,,,1.34293615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
